,id_grid,MesListing,TIPOPROPIEDAD,STotalM2,SConstrM2,Dormitorios,Banos,Ambientes,SitioOrigen,Amoblado,Antiguedad,Cisterna,AccesoInternet,BusinessCenter,Gimnasio,Laundry,Calefaccion,SalonDeUsosMul,AireAC,Recepcion,Estacionamiento,Jacuzzi,AreaJuegosInfantiles,Chimenea,Ascensor,SalonFiestas,Seguridad,Pileta,Cocheras,PistaJogging,EstacionamientoVisitas,Lobby,LocalesComerciales,SistContraIncendios,AreaParrillas,CanchaTennis,AreaCine,ITE_ADD_CITY_NAME,ITE_ADD_STATE_NAME,ITE_ADD_NEIGHBORHOOD_NAME,ITE_TIPO_PROD,LONGITUDE,LATITUDE,precio_pesos_constantes,year,COMUNA
260119,43611,2021-04-01,Departamento,45.0,40.0,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,S,-58.4782834086049,-34.6869580090474,6722.08862741728,2021,COMUNA 8
260743,47225,2022-07-01,Departamento,20.0,20.0,0,1,1,,0,,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,,,,0.0,0,,Capital Federal,Capital Federal,Villa Lugano,U,-58.4888419712125,-34.666992416904,5957.37554237724,2022,COMUNA 8
260807,46897,2022-05-01,Departamento,70.0,60.0,2,1,3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Villa Lugano,S,-58.4866919902466,-34.6688220303749,9287.042318775,2022,COMUNA 8
260875,43619,2021-02-01,Departamento,49.0,49.0,2,1,3,0.0,No,40 años,No,Sí,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Lugano,U,-58.4608214837371,-34.6871685928244,5255.73490254535,2021,COMUNA 8
261726,48218,2022-03-01,Departamento,55.0,55.0,2,1,3,0.0,0,40 años,0,0,0,0,No,No,0,No,0,0,No,0,0,0,0,0,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,U,-58.4756528286756,-34.6617426802317,7524.59808420301,2022,COMUNA 8
261987,48544,2022-03-01,Departamento,40.0,40.0,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,S,-58.4821669176244,-34.6598602744431,6395.90837157256,2022,COMUNA 8
262669,43619,2021-08-01,Departamento,45.0,45.0,2,1,3,0.0,No,0,No,No,No,No,No,No,Sí,No,No,Sí,No,No,No,Sí,No,No,No,0,0.0,Sí,0.0,0.0,0,0.0,No,No,Capital Federal,Capital Federal,Villa Lugano,U,-58.4608214837371,-34.6871685928244,5474.8794913512,2021,COMUNA 8
262981,44604,2021-12-01,Departamento,55.0,55.0,2,1,3,0.0,0,0 años,0,Sí,0,No,0,0,0,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,N,-58.4650916766073,-34.681707209454,6550.45126207221,2021,COMUNA 8
263661,43941,2021-12-01,Departamento,150.0,120.0,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,S,-58.4760686702136,-34.685181487516,12009.1606471324,2021,COMUNA 8
265632,45915,2021-10-01,Departamento,55.0,55.0,2,1,3,0.0,No,35 años,0,No,0,No,Sí,Sí,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,U,-58.4758766836787,-34.6743635882243,6969.35262031977,2021,COMUNA 8
266425,48220,2022-12-01,Departamento,55.0,55.0,2,1,3,,,50.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Villa Lugano,U,-58.4712886820951,-34.66179543306,7848.0246652419,2022,COMUNA 8
266435,43619,2021-05-01,Departamento,49.0,49.0,2,1,3,0.0,No,40 años,No,Sí,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Lugano,U,-58.4608214837371,-34.6871685928244,5124.53513372652,2021,COMUNA 8
267230,46904,2022-05-01,Departamento,65.0,65.0,1,1,2,,1,0,,1,,0,0,0,0,0,,,0,,,,,0,0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Villa Lugano,N,-58.4714162042723,-34.6690073979571,13508.4251909455,2022,COMUNA 8
267313,42959,2021-05-01,Departamento,59.0,53.0,2,1,3,0.0,No,6 años,No,Sí,No,No,No,Sí,No,Sí,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Lugano,U,-58.4652505329088,-34.6907221597519,9218.74045220644,2021,COMUNA 8
268047,43947,2021-01-01,Departamento,50.0,50.0,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,N,-58.462972510268,-34.6853394147918,5698.19444551079,2021,COMUNA 8
268112,52840,2022-02-01,Departamento,89.0,89.0,2,1,3,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Lugano,S,-58.4403026219302,-34.6369180416324,3029922.02916343,2022,COMUNA 8
268173,47232,2022-06-01,Departamento,82.0,77.0,3,1,4,,,72,,,,,,,,,,,,,,,,,,0,,,,,,0.0,,,Capital Federal,Capital Federal,Villa Lugano,U,-58.4735665359032,-34.667178045388,10423.1675845965,2022,COMUNA 8
268949,45250,2022-11-01,Departamento,70.0,62.0,3,1,4,,,911.0,,,,,,,,,,,,,,,,,,0,,,,,,0.0,,,Capital Federal,Capital Federal,Villa Lugano,U,-58.4912180679122,-34.6777835805202,6480.78665354159,2022,COMUNA 8
269043,43288,2021-06-01,Departamento,60.0,54.0,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,S,-58.4652187560039,-34.688919170812,9195.62003663748,2021,COMUNA 8
269050,48219,2021-01-01,Departamento,29.0,29.0,1,1,1,0.0,No,50 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Lugano,U,-58.4734707568032,-34.6617690761634,4748.49537125899,2021,COMUNA 8
269245,53482,2022-11-01,Departamento,32.0,32.0,1,1,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Villa Lugano,U,-58.4751416824908,-34.6328947874992,5891.62423049235,2022,COMUNA 8
270536,46901,2022-07-01,Departamento,68.0,42.0,2,1,3,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Villa Lugano,N,-58.4779629867684,-34.6689281889781,10451.5360392583,2022,COMUNA 8
270633,43947,2022-05-01,Departamento,49.0,49.0,2,1,3,,0,40,,,,,,,,,,,,,,,,,0,0,,,,,,1.0,,,Capital Federal,Capital Federal,Villa Lugano,U,-58.462972510268,-34.6853394147918,5893.05048954996,2022,COMUNA 8
270855,48220,2021-07-01,Departamento,55.0,55.0,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,N,-58.4712886820951,-34.66179543306,6376.9903170274,2021,COMUNA 8
271200,48882,2021-12-01,Departamento,48.0,45.0,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,S,-58.4624969887197,-34.6582944704368,6987.14801287703,2021,COMUNA 8
271519,46897,2022-12-01,Departamento,50.0,50.0,1,1,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Villa Lugano,S,-58.4866919902466,-34.6688220303749,7623.79538909213,2022,COMUNA 8
271929,44604,2022-02-01,Departamento,30.0,30.0,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,N,-58.4650916766073,-34.681707209454,5820.84096226466,2022,COMUNA 8
271967,46904,2021-08-01,Departamento,68.0,43.0,1,1,2,0.0,Sí,0 años,0,No,0,No,No,Sí,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,N,-58.4714162042723,-34.6690073979571,12194.0497761913,2021,COMUNA 8
272123,47892,2021-02-01,Departamento,37.0,37.0,2,1,2,0.0,No,5 años,No,No,No,No,No,Sí,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Lugano,U,-58.4691384336176,-34.6636247447455,5805.75367141638,2021,COMUNA 8
272170,43613,2021-01-01,Departamento,57.0,54.0,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,N,-58.473917944389,-34.6870108894225,8863.85802635012,2021,COMUNA 8
272268,47561,2022-10-01,Departamento,80.0,70.0,3,1,4,,0.0,40.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,,0.0,,,,0.0,0.0,,Capital Federal,Capital Federal,Villa Lugano,U,-58.4735346067005,-34.6653750562064,9888.50210917961,2022,COMUNA 8
272410,46904,2021-06-01,Departamento,30.0,30.0,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,S,-58.4714162042723,-34.6690073979571,3940.98001570178,2021,COMUNA 8
272882,43941,2022-06-01,Departamento,54.0,58.0,2,1,3,,,1,,0,,0,,,,1,,,0,,,,,0,0,1,,,,,,0.0,,,Capital Federal,Capital Federal,Villa Lugano,U,-58.4760686702136,-34.685181487516,9621.38546270448,2022,COMUNA 8
273047,50498,2021-03-01,Departamento,75.0,70.0,2,2,3,0.0,No,1 años,No,No,No,No,No,No,Sí,No,No,Sí,No,Sí,No,Sí,No,Sí,No,1,0.0,Sí,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Lugano,U,-58.5256083721227,-34.6485041542805,8455.54723016868,2021,COMUNA 8
273111,46901,2021-10-01,Departamento,35.0,35.0,0,1,1,0.0,No,0,No,Sí,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Lugano,U,-58.4779629867684,-34.6689281889781,6504.72911229846,2021,COMUNA 8
273620,43947,2022-12-01,Departamento,49.0,49.0,2,1,3,,0.0,40.0,,,,,,,,,,,,,,,,,0.0,0,,,,,,1.0,,,Capital Federal,Capital Federal,Villa Lugano,U,-58.462972510268,-34.6853394147918,6042.97899223626,2022,COMUNA 8
274041,48219,2022-01-01,Departamento,48.0,48.0,2,1,3,0.0,0,42 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,U,-58.4734707568032,-34.6617690761634,6304.57291907622,2022,COMUNA 8
275122,45586,2021-04-01,Departamento,26.0,26.0,0,1,1,0.0,No,50 años,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Lugano,U,-58.4759086743292,-34.67616657284,5041.56647056296,2021,COMUNA 8
275318,47562,2021-07-01,Departamento,63.0,60.0,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,N,-58.4713524375198,-34.6654014166283,8162.54760579508,2021,COMUNA 8
275735,45257,2022-02-01,Departamento,50.0,4.0,1,1,2,0.0,No,30 años,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Lugano,U,-58.4759406678214,-34.6779695568955,7426.59019323422,2022,COMUNA 8
276835,43618,2022-07-01,Departamento,50.0,50.0,2,1,3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Villa Lugano,N,-58.4630042342384,-34.6871424066046,5972.30630814761,2022,COMUNA 8
277242,42630,2022-08-01,Departamento,65.0,60.0,2,1,3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Villa Lugano,N,-58.4652823126365,-34.6925251481319,9767.79069144082,2022,COMUNA 8
277460,43282,2021-12-01,Departamento,57.0,52.0,1,2,2,0.0,No,0,No,No,No,No,No,No,Sí,No,No,No,No,No,No,Sí,Sí,No,No,1,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Lugano,U,-58.4783154664457,-34.6887609879729,5491898.33812134,2021,COMUNA 8
277858,45916,2021-10-01,Departamento,48.0,46.0,1,1,2,0.0,No,8 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Lugano,U,-58.4736942810805,-34.6743899965142,6737.04086630912,2021,COMUNA 8
278239,44602,2021-08-01,Departamento,33.0,33.0,1,1,2,0.0,0,0 años,0,0,0,0,Sí,No,0,No,0,0,No,0,0,0,0,0,No,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,N,-58.4694568797914,-34.681654652195,7465.74476093346,2021,COMUNA 8
