,STotalM2,SConstrM2,Dormitorios,Banos,Ambientes,Amoblado,Antiguedad,Cisterna,Gimnasio,Laundry,Calefaccion,AireAC,Jacuzzi,SalonFiestas,Cocheras,LONGITUDE,LATITUDE,precio_pesos_constantes,ITE_TIPO_PROD_encoded
2402,80.0,76.0,3,2,4,0,0,0,0,0,0,0,0,0,0,-58.4995023443524,-34.531607776429,19130.9709510822,1
2403,38.0,38.0,1,1,2,0,35,0,0,0,0,0,0,0,0,-58.4951128123408,-34.5298581963224,7932.5964793117,2
2404,52.0,45.0,1,2,2,0,0,0,1,0,0,1,0,0,1,-58.4929342056527,-34.5298848520331,13145.445594288,0
2405,30.0,30.0,1,1,1,0,45,0,0,0,0,0,0,0,0,-58.5190772959981,-34.5295624199015,5324.00807810539,2
2406,75.0,71.0,2,2,3,0,40,0,0,1,0,1,0,0,0,-58.4925160418938,-34.5064456266285,16810.6443540235,2
2407,43.0,43.0,1,1,2,0,20,0,0,1,1,1,0,0,1,-58.4840917837974,-34.5227789986923,9300.67261394767,2
2408,52.0,52.0,2,1,3,0,40,0,0,1,0,1,0,0,0,-58.4967430895515,-34.4991802487266,11742.5962546508,2
2409,34.0,34.0,1,1,2,0,30,0,0,0,0,1,0,0,0,-58.4795117388665,-34.5102106687799,8710.03555442237,2
2410,120.0,110.0,2,3,3,0,8,0,0,1,0,0,0,0,1,-58.4752826514521,-34.5174754903951,32536.7310077874,2
2411,195.0,180.0,3,3,4,0,0,0,0,0,0,0,0,0,2,-58.4881920948347,-34.508301799462,73696.2234091013,0
2412,41.0,41.0,1,1,2,0,44,0,0,0,0,0,0,0,0,-58.4901775726562,-34.4974570995439,10454.0289304797,2
2413,24.0,24.0,0,1,1,0,50,0,0,1,0,0,0,0,0,-58.5012280128119,-34.5063388637647,5381.62808742686,2
2414,110.0,100.0,0,3,4,0,40,0,0,0,0,0,0,0,0,-58.4689693442801,-34.5301755011639,41962.561703199,2
2415,27.0,27.0,1,1,2,0,24,0,0,0,0,0,0,0,0,-58.5450867465203,-34.5220225096473,5677.05776046259,2
2416,46.0,40.0,1,1,2,0,15,0,0,1,0,0,0,0,0,-58.4902096608251,-34.4992601248179,9228.28066871601,2
2417,33.0,28.0,0,1,1,0,0,0,0,0,0,0,0,0,0,-58.4799582287921,-34.5354530411544,7479.30525192246,0
2418,50.0,50.0,1,1,2,0,15,0,0,0,0,0,0,0,1,-58.4752190774157,-34.5138694256637,16998.4210270965,2
2419,94.0,79.0,2,2,3,0,0,0,0,1,0,0,0,0,1,-58.492483895451,-34.5046426053736,24885.8158697782,0
2420,50.0,49.0,2,1,3,0,37,0,0,1,0,0,0,0,0,-58.481562192651,-34.5029721461578,11945.1916174935,2
2421,72.0,66.0,2,1,3,0,6,0,0,1,0,1,0,0,1,-58.5186845282358,-34.5079264743356,22957.1651412987,2
2422,30.0,30.0,1,1,1,0,45,0,0,0,0,0,0,0,0,-58.5256458937256,-34.5312839242932,4810.69273135224,2
2423,40.0,36.0,1,1,2,1,0,0,0,0,1,1,0,0,0,-58.4711162678356,-34.5283462410415,10199.0526162579,2
2424,160.0,147.0,3,2,5,0,55,0,0,1,0,1,0,0,1,-58.4838040252767,-34.5065517685421,35521.6704544527,2
2425,72.0,64.0,2,2,3,0,12,0,0,0,1,0,0,0,1,-58.4669172136776,-34.5374138259887,21531.3333009889,2
2426,50.0,48.0,1,1,2,0,14,0,0,1,0,0,0,0,1,-58.4816579289473,-34.5083812365764,14731.9648901503,2
2427,34.0,34.0,1,1,1,0,40,0,0,0,1,0,0,0,0,-58.4859820337007,-34.5065252912784,7883.60830638851,2
2428,80.0,80.0,2,1,3,0,50,0,0,0,1,0,0,0,0,-58.4752826514521,-34.5174754903951,14574.902949735,2
2429,68.0,62.0,1,2,2,0,12,0,0,0,0,0,0,0,1,-58.4815302862223,-34.5011691149003,15714.929589084,2
2430,40.0,40.0,1,1,2,0,35,0,0,1,1,0,0,0,0,-58.4752826514521,-34.5174754903951,7914.15895209832,2
