,Unnamed: 0,id_grid,MesListing,TIPOPROPIEDAD,STotalM2,SConstrM2,Dormitorios,Banos,Ambientes,SitioOrigen,Amoblado,Antiguedad,Cisterna,AccesoInternet,BusinessCenter,Gimnasio,Laundry,Calefaccion,SalonDeUsosMul,AireAC,Recepcion,Estacionamiento,Jacuzzi,AreaJuegosInfantiles,Chimenea,Ascensor,SalonFiestas,Seguridad,Pileta,Cocheras,PistaJogging,EstacionamientoVisitas,Lobby,LocalesComerciales,SistContraIncendios,AreaParrillas,CanchaTennis,AreaCine,ITE_ADD_CITY_NAME,ITE_ADD_STATE_NAME,ITE_ADD_NEIGHBORHOOD_NAME,ITE_TIPO_PROD,LONGITUDE,LATITUDE,year,COMUNA,precio_pesos_constantes
1888,130955,52815,2021-08-01,Departamento,50.0,34.0,2,0,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Luro,U,-58.4948381072342,-34.6362616859876,2021,COMUNA 10,8710.03555442237
1435,97056,52155,2022-01-01,Departamento,54.0,50.0,1,1,2,0.0,0,6 años,0,0,0,0,0,0,0,0,0,0,0,0,0,Sí,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Luro,U,-58.4992657720907,-34.6398140776198,2022,COMUNA 10,10486.6062887301
3764,266296,53129,2021-06-01,Departamento,70.0,65.0,2,1,3,0.0,No,39 años,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Versalles,U,-58.5275254801579,-34.6340532195665,2021,COMUNA 10,7881.96003140356
3509,248794,51834,2022-11-01,Departamento,50.0,50.0,1,1,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Floresta,S,-58.481845978326,-34.6418304057817,2022,COMUNA 10,7069.94907659082
2665,188155,53809,2021-12-01,Departamento,45.0,45.0,1,1,2,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Floresta,U,-58.4794722905312,-34.6310389406053,2021,COMUNA 10,6332.10288666981
2125,147404,55457,2021-02-01,Departamento,65.0,50.0,1,1,2,0.0,No,5 años,0,No,0,No,No,Sí,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Floresta,U,-58.4727691561092,-34.6221031478914,2021,COMUNA 10,11611.5073428328
1070,70348,51496,2021-06-01,Departamento,86.0,63.0,2,1,3,0.0,0,7 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Luro,U,-58.5015122518262,-34.6433931820326,2021,COMUNA 10,8621025.15034816
1952,134586,53149,2021-04-01,Departamento,60.0,60.0,2,1,3,0.0,No,40 años,No,No,No,No,No,No,No,Sí,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Floresta,U,-58.4838990349081,-34.63459191719,2021,COMUNA 10,9803.04591498353
2682,189457,52481,2022-02-01,Departamento,43.0,43.0,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Luro,S,-58.5057775822909,-34.6379304614143,2022,COMUNA 10,8028.7461548478
2263,158468,52161,2021-04-01,Departamento,48.0,46.0,1,1,2,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Floresta,U,-58.4861768852583,-34.6399743152962,2021,COMUNA 10,7002.17565355967
2528,177297,53146,2021-05-01,Departamento,114.0,99.0,3,1,4,0.0,No,50 años,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Luro,U,-58.4904430752628,-34.6345121068882,2021,COMUNA 10,16268.3655038937
2406,168530,67637,2021-07-01,Departamento,35.0,35.0,1,1,2,0.0,No,48 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Floresta,U,-58.456337153059,-34.5555746125175,2021,COMUNA 10,6887.1495423896
3903,273894,54778,2022-06-01,Departamento,40.0,40.0,1,1,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Versalles,S,-58.5186359699865,-34.6251473929244,2022,COMUNA 10,5612.47485324428
2169,150429,52483,2021-05-01,Departamento,58.0,55.0,2,1,3,0.0,No,25 años,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Luro,U,-58.501414743163,-34.6379842603927,2021,COMUNA 10,9761.01930233623
3185,224895,54794,2022-05-01,Departamento,65.0,60.0,2,1,3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Floresta,S,-58.4837384933215,-34.6255769595269,2022,COMUNA 10,10131.3188932091
1437,97212,53152,2022-02-01,Departamento,63.0,63.0,2,1,3,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Floresta,S,-58.4773549688775,-34.6346713765362,2022,COMUNA 10,13448.1498093701
2427,170504,52160,2021-07-01,Departamento,40.0,40.0,1,1,2,0.0,0,0 años,0,No,0,No,0,0,0,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Floresta,N,-58.488358373566,-34.6399477065226,2021,COMUNA 10,6632.0699297085
3259,229531,59440,2022-03-01,Departamento,30.0,27.0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Floresta,S,-58.396068896668,-34.601364293987,2022,COMUNA 10,5267.21865894211
170,11657,53141,2022-06-01,Departamento,35.0,35.0,1,1,2,,0,45,,,,,1,1,,,,,,,,,,,0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Villa Luro,U,-58.5013497518224,-34.634378309829,2022,COMUNA 10,6414.25697513632
2383,166772,54465,2021-01-01,Departamento,33.0,30.0,1,1,2,0.0,No,32 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Floresta,U,-58.4837705959346,-34.6273799521796,2021,COMUNA 10,6331.32716167866
3000,212416,56749,2021-05-01,Departamento,60.0,60.0,3,1,4,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa Real,U,-58.5249812353426,-34.6142479757749,2021,COMUNA 10,13556.9712532448
1401,94453,53791,2021-09-01,Departamento,42.0,28.0,1,1,1,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Versalles,U,-58.5187345496417,-34.630556282975,2021,COMUNA 10,9497.48528373792
1357,91125,52155,2022-03-01,Departamento,38.0,36.0,1,1,1,0.0,0,3 años,0,0,0,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Luro,U,-58.4992657720907,-34.6398140776198,2022,COMUNA 10,7505.78658899251
3560,252219,50507,2022-08-01,Departamento,65.0,65.0,2,2,3,,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,1,,,,,,0.0,,,Capital Federal,Capital Federal,Villa Luro,N,-58.5059731918452,-34.6487482780512,2022,COMUNA 10,16744.78404247
3504,248499,53809,2021-07-01,Departamento,45.0,45.0,1,1,2,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Floresta,U,-58.4794722905312,-34.6310389406053,2021,COMUNA 10,7652.38838043289
2527,177198,55434,2022-07-01,Departamento,48.0,48.0,1,1,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Villa Real,S,-58.5229322086555,-34.6214870732287,2022,COMUNA 10,8211.92117370296
728,47820,55776,2021-10-01,Departamento,70.0,65.0,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Floresta,S,-58.494547036174,-34.6200348373469,2021,COMUNA 10,9292.47016042637
1673,115878,52155,2022-01-01,Departamento,36.0,33.0,0,1,1,0.0,0,3 años,0,0,0,0,0,0,0,0,0,0,0,0,0,Sí,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Luro,U,-58.4992657720907,-34.6398140776198,2022,COMUNA 10,8301.02101011703
675,44565,55123,2021-05-01,Departamento,42.0,40.0,1,1,2,0.0,0,50 años,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Floresta,U,-58.4837063935601,-34.6237739663142,2021,COMUNA 10,8134.18275194686
998,64349,53475,2021-08-01,Departamento,53.0,50.0,2,1,3,0.0,No,50 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Floresta,U,-58.4904108197444,-34.6327091218147,2021,COMUNA 10,11198.6171414002
869,57015,55774,2021-09-01,Departamento,45.0,45.0,1,1,2,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Monte Castro,U,-58.4989089495336,-34.6199813081873,2021,COMUNA 10,7694.16529315477
2762,194933,53133,2022-09-01,Departamento,78.0,75.0,3,1,4,,0.0,60.0,,1.0,,,,,,,,,,,,,,,0.0,1,,,,,,0.0,,,Capital Federal,Capital Federal,Versalles,U,-58.5188002840082,-34.634162206869,2022,COMUNA 10,9854.51038298563
3665,259517,56433,2021-08-01,Departamento,23.0,23.0,0,1,1,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Monte Castro,U,-58.4966632491728,-34.6164021233038,2021,COMUNA 10,5474.8794913512
791,51792,53482,2021-05-01,Departamento,35.0,30.0,1,1,1,0.0,No,5 años,No,No,No,No,No,No,No,Sí,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Floresta,U,-58.4751416824908,-34.6328947874992,2021,COMUNA 10,5422.7885012979
1349,90808,55774,2021-11-01,Departamento,50.0,50.0,1,1,2,0.0,No,40 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Floresta,U,-58.4989089495336,-34.6199813081873,2021,COMUNA 10,7365.98244507515
2046,141698,53789,2022-06-01,Departamento,43.0,38.0,0,1,1,,0,2,,0,0,0,0,0,0,1,0,0,0,,0,,0,0,0,0,,0,,,,0.0,0,,Capital Federal,Capital Federal,Versalles,U,-58.5230969649352,-34.6305018745881,2022,COMUNA 10,6734.96982389314
2306,162043,53152,2022-01-01,Departamento,57.0,54.0,2,1,3,0.0,0,2022 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Floresta,U,-58.4773549688775,-34.6346713765362,2022,COMUNA 10,11558.3836849731
175,11935,52816,2021-02-01,Departamento,49.0,47.0,1,1,2,0.0,No,8 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa Luro,U,-58.4926567218753,-34.636288408193,2021,COMUNA 10,9166.97948118376
2198,153057,55766,2021-09-01,Departamento,46.0,40.0,1,1,2,0.0,No,0 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa Real,N,-58.5163564874295,-34.6197656326404,2021,COMUNA 10,12262.5759359654
1826,125916,57089,2022-01-01,Departamento,34.0,31.0,0,1,1,0.0,No,4 años,No,No,No,No,No,No,Sí,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Monte Castro,U,-58.5009600461647,-34.6127425593529,2022,COMUNA 10,6304.57291907622
1411,95120,52165,2021-07-01,Departamento,32.0,30.0,0,1,1,0.0,No,5 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Floresta,U,-58.4774509034911,-34.6400803603612,2021,COMUNA 10,6376.9903170274
938,60647,52819,2021-02-01,Departamento,34.0,30.0,1,1,1,0.0,No,2 años,No,No,No,No,No,No,Sí,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Monte Castro,U,-58.4861125485963,-34.6363683408262,2021,COMUNA 10,6416.88563682863
2365,165847,58078,2022-09-01,Departamento,42.0,42.0,2,1,3,,,40.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Monte Castro,U,-58.4965014366922,-34.6073871911226,2022,COMUNA 10,9197.54302411993
1469,99532,51492,2022-03-01,Departamento,42.0,42.0,1,1,2,0.0,0,8 años,0,0,0,0,Sí,0,0,0,0,0,0,0,0,Sí,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Luro,U,-58.5102384846616,-34.6432854064555,2022,COMUNA 10,9593.86255735884
1738,120520,54130,2022-06-01,Departamento,50.0,50.0,2,1,3,,0,20,,1,0,0,0,1,0,1,1,0,0,,0,,0,1,0,0,,0,,,,0.0,0,,Capital Federal,Capital Federal,Floresta,U,-58.496889907424,-34.6290230048207,2022,COMUNA 10,11706.0189796238
35,2510,51823,2022-08-01,Departamento,31.0,31.0,1,1,2,,,27.0,,,,,,,,,,,,,,,,,,0,,,,,,0.0,,,Capital Federal,Capital Federal,Villa Luro,U,-58.5058427738919,-34.641536402537,2022,COMUNA 10,6697.91361698799
3373,238168,52479,2022-12-01,Departamento,60.0,60.0,1,1,3,,,,,1.0,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Villa Luro,U,-58.5101404098377,-34.6378765064414,2022,COMUNA 10,8408.59785561632
522,34017,56419,2022-12-01,Departamento,45.0,43.0,2,1,3,,0.0,52.0,,0.0,,0.0,1.0,0.0,0.0,1.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Villa Real,U,-58.5271950393818,-34.6160236505408,2022,COMUNA 10,8744.94176984098
1498,101799,51498,2022-03-01,Departamento,43.0,40.0,1,1,2,0.0,No,20 años,0,Sí,0,No,No,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Luro,U,-58.497149118066,-34.6434468357812,2022,COMUNA 10,7524.59808420301
2230,155158,52165,2021-12-01,Departamento,32.0,30.0,0,1,1,0.0,No,5 años,No,No,No,No,No,No,No,Sí,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Floresta,U,-58.4774509034911,-34.6400803603612,2021,COMUNA 10,6550.45126207221
2339,164029,56433,2021-04-01,Departamento,23.0,23.0,0,1,1,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Monte Castro,U,-58.4966632491728,-34.6164021233038,2021,COMUNA 10,6442.00160127489
976,63027,52816,2022-02-01,Departamento,56.0,54.0,1,1,2,0.0,No,20 años,No,Sí,No,No,No,No,No,Sí,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa Luro,U,-58.4926567218753,-34.636288408193,2022,COMUNA 10,8028.7461548478
1770,123014,55766,2021-12-01,Departamento,41.0,38.0,1,1,2,0.0,No,0 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa Real,N,-58.5163564874295,-34.6197656326404,2021,COMUNA 10,12227.5090225348
2961,209532,57121,2021-02-01,Departamento,100.0,100.0,3,1,4,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Floresta,U,-58.431174195156,-34.6135813406182,2021,COMUNA 10,15278.2991353063
442,28760,51823,2021-08-01,Departamento,44.0,42.0,1,2,2,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,1,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa Luro,U,-58.5058427738919,-34.641536402537,2021,COMUNA 10,9954.32634791128
1742,120859,54134,2022-05-01,Departamento,40.0,40.0,1,1,2,,0,35,,,,,,,,,,,,,,,,,0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Floresta,U,-58.4881651148609,-34.629129787069,2022,COMUNA 10,5065.65944660455
1907,132205,54454,2021-02-01,Departamento,40.0,40.0,1,1,1,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa Luro,U,-58.5077632092225,-34.627085677417,2021,COMUNA 10,6111.31965412251
3401,240666,55121,2021-06-01,Departamento,49.0,46.0,1,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Floresta,U,-58.4880685241286,-34.6237208197794,2021,COMUNA 10,8407.42403349713
2109,146448,55774,2022-11-01,Departamento,65.0,63.0,2,1,3,,,72.0,,,,,1.0,,,,,,,,,,,,,0,,,,,,0.0,,,Capital Federal,Capital Federal,Monte Castro,U,-58.4989089495336,-34.6199813081873,2022,COMUNA 10,10015.761191837
985,63490,53149,2021-03-01,Departamento,80.0,74.0,2,1,3,0.0,No,8 años,No,No,No,No,No,Sí,No,No,Sí,No,No,No,No,Sí,No,Sí,No,1,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Floresta,U,-58.4838990349081,-34.63459191719,2021,COMUNA 10,12974.8914393968
748,49398,53803,2021-10-01,Departamento,60.0,55.0,2,1,3,0.0,No,25 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Floresta,U,-58.492559813825,-34.6308794583273,2021,COMUNA 10,9292.47016042637
3833,270280,53154,2021-01-01,Departamento,27.0,27.0,1,1,1,0.0,No,50 años,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Floresta,U,-58.4729922439818,-34.634724154456,2021,COMUNA 10,4748.49537125899
3669,259765,51494,2022-09-01,Departamento,19.0,19.0,0,1,1,,,45.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Villa Luro,U,-58.505875374036,-34.6433393722569,2022,COMUNA 10,4598.77151205996
3704,262114,54124,2022-03-01,Departamento,41.0,33.0,1,1,1,0.0,No,2 años,0,Sí,0,0,0,0,Sí,0,Sí,0,0,0,0,0,0,0,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Versalles,U,-58.5099770098671,-34.6288616618641,2022,COMUNA 10,6207.79341946749
275,18599,54135,2022-11-01,Departamento,55.0,50.0,1,1,2,,0.0,15.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,,0.0,,,,0.0,0.0,,Capital Federal,Capital Federal,Floresta,U,-58.4859839095583,-34.6291563851642,2022,COMUNA 10,7659.11149964006
474,31015,55439,2021-01-01,Departamento,45.0,45.0,1,1,2,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Monte Castro,U,-58.5120273271662,-34.6216227563949,2021,COMUNA 10,8863.85802635012
61,4555,55774,2022-10-01,Departamento,65.0,63.0,2,1,3,,,72.0,,,,,1.0,,,,,,,,,,,,,0,,,,,,0.0,,,Capital Federal,Capital Federal,Monte Castro,U,-58.4989089495336,-34.6199813081873,2022,COMUNA 10,10506.5334910033
1815,125637,55766,2022-06-01,Departamento,42.0,40.0,1,1,2,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,,,,0.0,0,,Capital Federal,Capital Federal,Villa Real,N,-58.5163564874295,-34.6197656326404,2022,COMUNA 10,10423.1675845965
110,7591,52481,2021-07-01,Departamento,33.0,33.0,1,2,2,0.0,0,10 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Luro,U,-58.5057775822909,-34.6379304614143,2021,COMUNA 10,7652.38838043289
137,9512,57089,2021-07-01,Departamento,52.0,38.0,1,1,2,0.0,No,10 años,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Monte Castro,U,-58.5009600461647,-34.6127425593529,2021,COMUNA 10,9693.02528188166
2910,205526,54138,2022-12-01,Departamento,90.0,90.0,3,2,5,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Floresta,S,-58.4794402765295,-34.6292359455266,2022,COMUNA 10,8072.25394139167
1587,108603,55122,2021-06-01,Departamento,34.0,34.0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Floresta,S,-58.4858874602722,-34.6237474125364,2021,COMUNA 10,5780.10402302928
1572,107235,55766,2021-11-01,Departamento,46.0,40.0,1,1,2,0.0,No,0 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa Real,N,-58.5163564874295,-34.6197656326404,2021,COMUNA 10,12465.5087532041
3152,222339,57090,2021-04-01,Departamento,40.0,40.0,1,1,2,0.0,No,4 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Monte Castro,U,-58.4987792822998,-34.612769375214,2021,COMUNA 10,9242.87186269876
3061,216338,51498,2022-09-01,Departamento,45.0,42.0,1,1,1,,,42.0,,,,,,,,,,,,,,,,,,0,,,,,,0.0,,,Capital Federal,Capital Federal,Villa Luro,U,-58.497149118066,-34.6434468357812,2022,COMUNA 10,7226.6409475228
2082,144758,52150,2021-07-01,Departamento,48.0,44.0,1,1,2,0.0,No,35 años,No,No,No,No,No,Sí,No,Sí,No,No,No,No,No,Sí,No,No,No,1,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa Luro,U,-58.5101730985417,-34.6396794736738,2021,COMUNA 10,8545.16702481672
2507,175744,56431,2022-12-01,Departamento,43.0,38.0,1,1,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Monte Castro,S,-58.5010249682622,-34.6163485233715,2022,COMUNA 10,9529.74423636517
71,5288,55110,2021-10-01,Departamento,57.0,34.0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Real,N,-58.5120600368842,-34.6234257268682,2021,COMUNA 10,9292.47016042637
3701,261910,54465,2021-01-01,Departamento,50.0,50.0,1,1,1,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Floresta,U,-58.4837705959346,-34.6273799521796,2021,COMUNA 10,7122.74305688849
2250,157143,52154,2021-11-01,Departamento,30.0,30.0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Luro,S,-58.5014472431636,-34.6397872348334,2021,COMUNA 10,6686.04560399129
903,58743,50509,2022-03-01,Departamento,70.0,60.0,3,1,4,0.0,   0,0 años,   0,No,   0,No,   0,   0,   0,Sí,   0,   0,No,   0,   0,   0,   0,No,No,0,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Capital Federal,Capital Federal,Villa Luro,N,-58.5016097864782,-34.6488020986256,2022,COMUNA 10,10346.3223657791
1211,80651,55761,2022-09-01,Departamento,64.0,64.0,2,1,3,,,25.0,,1.0,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Versalles,U,-58.5272611040563,-34.6196295688381,2022,COMUNA 10,11168.4451007171
3207,226391,51167,2022-05-01,Departamento,30.0,30.0,1,1,1,,0,0,,0,,0,,,,0,,,0,,,,,0,0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Villa Luro,N,-58.5015447604889,-34.6451961547911,2022,COMUNA 10,6078.79133592546
1681,116480,54784,2021-06-01,Departamento,46.0,38.0,1,1,2,0.0,0,31 años,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Luro,U,-58.5055495028748,-34.6253096498179,2021,COMUNA 10,7093.7640282632
384,25292,52143,2022-12-01,Departamento,38.0,36.0,0,1,1,,0.0,0.0,,1.0,,0.0,0.0,0.0,0.0,1.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Floresta,N,-58.5254432334926,-34.6394893901173,2022,COMUNA 10,7276.24001105999
749,49427,52483,2021-10-01,Departamento,45.0,38.0,1,1,2,0.0,No,55 años,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa Luro,U,-58.501414743163,-34.6379842603927,2021,COMUNA 10,8363.22314438373
