,STotalM2,SConstrM2,Dormitorios,Banos,Ambientes,Amoblado,Antiguedad,Cisterna,Gimnasio,Laundry,Calefaccion,AireAC,Jacuzzi,SalonFiestas,Cocheras,LONGITUDE,LATITUDE,precio_pesos_constantes,ITE_TIPO_PROD_encoded
8049,16.0,16.0,0,1,1,0,0,0,0,0,0,0,0,0,0,-58.6061315424851,-34.7502595307894,1603.56424378408,0
8050,43.0,43.0,1,1,2,0,5,0,0,0,0,0,0,0,1,-58.5803203953883,-34.6568239704567,6093.5441263795,2
8051,60.0,60.0,2,1,3,0,35,0,0,1,1,0,0,0,0,-58.5625272457237,-34.6390198028051,9767.79069144082,2
8052,42.0,42.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.5603796337439,-34.6408506619825,8297.23826529147,2
8053,51.0,51.0,1,1,2,0,0,0,0,1,0,0,0,0,0,-58.5819669475449,-34.7433626237564,4479.44685656008,0
8054,32.0,32.0,0,1,1,0,10,0,0,0,0,0,0,0,0,-58.5691393273735,-34.6425415978101,4948.96435361358,2
8055,38.0,38.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.5565223471317,-34.6679502728425,5248.27069458746,2
8056,40.0,40.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.5648102534472,-34.6444005893706,6414.55307116245,2
8057,28.0,28.0,0,1,1,0,0,0,0,0,0,0,0,0,0,-58.5626287262692,-34.6444285687466,5674.1156271686,2
8058,28.0,25.0,1,1,2,0,3,0,0,0,1,0,0,0,0,-58.5781385589879,-34.6568522360895,5248.27069458746,2
8059,40.0,30.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.5783437109578,-34.6676696501596,6550.45126207221,2
8060,799.0,48.0,1,1,2,0,4,1,0,1,0,0,0,0,0,-58.6064109238833,-34.7646823270893,3826.19419021644,2
8061,41.0,38.0,1,1,2,1,0,0,0,0,0,0,0,0,0,-58.5891854107555,-34.6639220914351,4203.71201674856,2
8062,37.0,36.0,1,1,2,0,13,0,1,0,0,1,0,0,1,-58.5713548169084,-34.644316417217,8034.40796370844,2
8063,23.0,21.0,1,1,1,0,0,0,0,0,0,0,0,0,0,-58.5603458570736,-34.6390477375703,4014.3730774239,2
8064,41.0,39.0,1,1,2,0,20,0,0,0,0,0,0,0,0,-58.5668900140064,-34.6389638162845,6480.78665354159,2
8065,35.0,30.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.5624934248843,-34.6372168796987,5458.70938506018,2
8066,41.0,41.0,3,1,4,0,0,0,0,0,0,0,0,0,0,-58.6321651007226,-34.7408967900156,3921.21836599341,0
8067,35.0,35.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.5670596350895,-34.6479784046451,5612.47485324428,0
8068,24.0,24.0,1,1,1,0,0,0,0,0,0,0,0,0,0,-58.6314002799575,-34.813038923789,3493.57400643851,1
8069,60.0,60.0,1,1,2,0,10,0,0,0,0,0,0,0,0,-58.5517546423107,-34.6463708107279,6798.34520006099,2
8070,35.0,32.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.6063061325955,-34.7592737827181,2488.58158697782,0
8071,25.0,25.0,0,1,1,0,0,0,0,0,0,0,0,0,0,-58.5546097418796,-34.6824014726264,4201.3053921358,2
8072,40.0,38.0,1,1,2,0,3,0,0,1,1,0,0,0,0,-58.5782069308297,-34.6604580430343,6161.91457513251,2
8073,36.0,28.0,0,1,1,0,4,0,0,0,0,0,0,0,1,-58.5632720647631,-34.678683968698,4969.0742062317,2
8074,37.0,33.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.554104497058,-34.6553576576501,5780.10402302928,2
8075,40.0,40.0,1,1,2,0,16,0,0,1,1,0,0,0,1,-58.5348337326408,-34.6754387388137,4883.89534572041,2
8076,50.0,50.0,1,1,3,0,0,0,0,0,0,0,0,0,0,-58.642938410244,-34.8435393980662,3549.33871873693,0
8077,37.0,37.0,1,1,1,0,0,0,0,0,0,0,0,0,0,-58.5569610738654,-34.6913881777017,4591.43302825973,2
8078,40.0,40.0,1,1,2,0,5,0,0,1,0,0,0,0,0,-58.5474584686925,-34.6500321322004,4889.05572329801,2
8079,40.0,40.0,2,1,3,0,25,0,0,0,0,0,0,0,0,-58.5516538604868,-34.6409620185213,7433.97612834109,2
8080,50.0,45.0,1,1,2,0,0,0,0,0,0,0,0,0,1,-58.5739794623618,-34.6677260869996,6706.12366530619,2
8081,36.0,36.0,1,1,2,0,30,0,0,0,0,0,0,0,0,-58.5625610695674,-34.6408227253485,5181.60998363415,2
8082,100.0,80.0,2,2,4,0,8,0,0,1,0,0,0,0,0,-58.5541718241454,-34.6589635069638,9793.60826343546,2
