,STotalM2,SConstrM2,Dormitorios,Banos,Ambientes,Amoblado,Antiguedad,Cisterna,Gimnasio,Laundry,Calefaccion,AireAC,Jacuzzi,SalonFiestas,Cocheras,LONGITUDE,LATITUDE,precio_pesos_constantes,ITE_TIPO_PROD_encoded
3387,58.0,58.0,1,1,1,0,10,0,1,0,1,1,0,0,1,-58.535546446613,-34.4770577746667,19535.5813828816,2
3388,240.0,200.0,3,2,4,0,0,0,1,1,0,1,0,0,2,-58.4942114394518,-34.4793736433415,130454.976255648,0
3389,77.0,70.0,2,2,3,0,13,0,1,1,1,1,0,0,1,-58.511532125834,-34.4737503595418,23322.9385448754,2
3390,190.0,150.0,3,2,4,0,10,0,0,0,0,1,0,0,2,-58.5333692539608,-34.4770851151785,88491.7741584298,2
3391,35.0,35.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.4944044020625,-34.4901917987571,11822.9400471053,0
3392,150.0,150.0,3,2,4,0,6,0,1,1,0,0,0,0,1,-58.4920662514943,-34.4812032781651,57801.0402302928,2
3393,44.0,44.0,1,1,2,0,45,0,0,1,0,0,0,0,1,-58.502952929132,-34.4810698528242,9197.54302411993,2
3394,98.0,98.0,2,2,3,0,10,0,1,0,1,1,0,0,1,-58.535546446613,-34.4770577746667,47449.3993863567,2
3395,200.0,200.0,3,2,6,0,35,0,0,1,0,0,0,0,2,-58.4942114394518,-34.4793736433415,57801.0402302928,2
3396,90.0,75.0,2,1,3,0,0,0,0,0,0,0,0,0,0,-58.5031146748848,-34.490084945131,11822.9400471053,2
3397,80.0,80.0,3,2,4,0,25,0,1,0,0,0,0,0,1,-58.5338314213508,-34.5023269985102,31979.5418578628,2
3398,35.0,35.0,0,1,1,0,40,0,0,1,0,0,0,0,0,-58.492194705953,-34.488415388911,9032.33942420378,2
3399,69.0,67.0,2,1,3,0,0,0,0,1,0,0,0,0,0,-58.5428418954996,-34.5184441017669,12237.0213601098,0
3400,65.0,65.0,1,1,2,0,15,0,0,1,0,0,0,0,1,-58.5052598341854,-34.488255119216,12009.1606471324,2
3401,82.0,60.0,1,2,2,0,0,0,0,0,0,0,0,0,1,-58.5229093394494,-34.5006602502415,21691.1540051916,1
