,Unnamed: 0,id_grid,MesListing,TIPOPROPIEDAD,STotalM2,SConstrM2,Dormitorios,Banos,Ambientes,SitioOrigen,Amoblado,Antiguedad,Cisterna,AccesoInternet,BusinessCenter,Gimnasio,Laundry,Calefaccion,SalonDeUsosMul,AireAC,Recepcion,Estacionamiento,Jacuzzi,AreaJuegosInfantiles,Chimenea,Ascensor,SalonFiestas,Seguridad,Pileta,Cocheras,PistaJogging,EstacionamientoVisitas,Lobby,LocalesComerciales,SistContraIncendios,AreaParrillas,CanchaTennis,AreaCine,ITE_ADD_CITY_NAME,ITE_ADD_STATE_NAME,ITE_ADD_NEIGHBORHOOD_NAME,ITE_TIPO_PROD,LONGITUDE,LATITUDE,year,precio_pesos_constantes
1518,232877,6092,2022-02-01,Departamento,48.0,42.0,1,1,2,0.0,No,2 años,0,Sí,0,Sí,No,No,Sí,Sí,0,0,No,0,0,0,0,No,Sí,1,0.0,0,0.0,0.0,0.0,0.0,0,0.0,Ezeiza,Bs.As. G.B.A. Sur,Canning,U,-58.5104020803618,-34.8921438070133,2022,13046.7125016277
588,87381,11329,2021-01-01,Departamento,76.0,60.0,1,1,2,0.0,No,0 años,0,Sí,0,Sí,No,Sí,Sí,No,0,0,No,0,0,0,0,No,Sí,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,Ezeiza,Bs.As. G.B.A. Sur,Tristán Suárez,N,-58.5689316643096,-34.8625496939542,2021,10130.1234586858
1184,179391,12338,2022-11-01,Departamento,97.0,97.0,2,2,3,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,1,,0.0,,,,1.0,0.0,,Ezeiza,Bs.As. G.B.A. Sur,Canning,U,-58.5207115187754,-34.8577524735721,2022,16496.5478453786
828,128536,6092,2021-12-01,Departamento,50.0,50.0,1,1,2,0.0,Sí,0,No,No,No,Sí,Sí,No,Sí,No,No,No,No,Sí,No,No,No,Sí,Sí,1,0.0,No,0.0,0.0,0.0,0.0,No,0.0,Ezeiza,Bs.As. G.B.A. Sur,Canning,U,-58.5104020803618,-34.8921438070133,2021,34324.3646132584
36,4590,13325,2022-02-01,Departamento,52.0,45.0,2,1,3,0.0,No,0,0,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,0,No,1,0.0,0,0.0,0.0,0.0,0.0,0,0.0,Ezeiza,Bs.As. G.B.A. Sur,José María Ezeiza,U,-58.5206119727069,-34.8523437905675,2022,6422.99692387824
1035,159614,12343,2021-03-01,Departamento,80.0,80.0,2,2,3,0.0,No,0 años,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,0.0,No,0.0,0.0,0.0,0.0,No,0.0,Ezeiza,Bs.As. G.B.A. Sur,Canning,N,-58.5097755397029,-34.8578887595843,2021,10496.5413891749
373,56443,10031,2022-07-01,Departamento,75.0,60.0,2,1,3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Ezeiza,Bs.As. G.B.A. Sur,La Unión,S,-58.5296939619473,-34.8702629264521,2022,6270.92162355499
207,27006,10699,2022-07-01,Departamento,60.0,60.0,2,2,3,,,0,,,,1,,,,,,,,,,,,,1,1,,,,,,1.0,,,Ezeiza,Bs.As. G.B.A. Sur,Canning,N,-58.5077528732339,-34.8669304137525,2022,14184.2274818506
691,107139,12017,2022-08-01,Departamento,70.0,40.0,1,1,2,,0.0,0.0,,1.0,,1.0,0.0,0.0,1.0,0.0,,,0.0,,,,,0.0,1.0,1,,,,,,0.0,,,Ezeiza,Bs.As. G.B.A. Sur,Canning,N,-58.5032467235141,-34.8597729671036,2022,17927.3844154694
681,105301,12665,2022-06-01,Departamento,50.0,45.0,2,1,3,,0,,,,,,,,,,,,,,,,,,,1,,,,,,,,,Ezeiza,Bs.As. G.B.A. Sur,Ezeiza,U,-58.525052609465,-34.8558947938316,2022,7055.68267264995
1529,234787,13329,2021-08-01,Departamento,40.0,40.0,1,1,2,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,0.0,No,0.0,0.0,0.0,0.0,No,0.0,Ezeiza,Bs.As. G.B.A. Sur,Canning,U,-58.5118637674816,-34.8524528761814,2021,7963.46107832902
1650,255409,9056,2021-09-01,Departamento,80.0,67.0,2,2,3,0.0,No,10 años,No,Sí,No,Sí,No,Sí,Sí,Sí,No,No,No,No,No,No,No,Sí,Sí,1,0.0,No,0.0,0.0,0.0,0.0,No,0.0,Ezeiza,Bs.As. G.B.A. Sur,Canning,U,-58.5035421122931,-34.8759991112808,2021,14426.5599246652
1799,277854,3458,2022-10-01,Departamento,48.0,48.0,1,1,2,,0.0,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Ezeiza,Bs.As. G.B.A. Sur,,N,-58.5150431820408,-34.9065124296057,2022,35123.6992680663
193,24657,7055,2021-11-01,Departamento,35.0,35.0,1,1,2,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0.0,Ezeiza,Bs.As. G.B.A. Sur,Tristán Suárez,U,-58.5628134294057,-34.8860712840255,2021,3626.32981911392
1481,228138,6421,2022-11-01,Departamento,80.0,60.0,2,1,3,,,,,1.0,,,,,,1.0,,,,,,,,1.0,1.0,1,,,,,,1.0,,,Ezeiza,Bs.As. G.B.A. Sur,Canning,U,-58.5103690781733,-34.8903409148466,2022,14139.8981531816
1105,169630,9055,2021-07-01,Departamento,55.0,39.0,1,1,1,0.0,No,8 años,0,Sí,0,No,No,No,No,Sí,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0.0,0.0,0,0.0,Ezeiza,Bs.As. G.B.A. Sur,Canning,U,-58.5057297998349,-34.8759720326132,2021,13275.2302773597
275,40938,13326,2021-09-01,Departamento,65.0,65.0,2,1,3,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,0.0,No,0.0,0.0,0.0,0.0,No,0.0,Ezeiza,Bs.As. G.B.A. Sur,Ezeiza,U,-58.5184249258099,-34.8523711209347,2021,6251.50930068825
1591,245621,6092,2022-03-01,Departamento,55.0,42.0,1,1,2,0.0,   0,0 años,   0,   0,   0,   0,   0,   0,   0,Sí,   0,   0,   0,   0,   0,   0,   0,Sí,   0,1,0.0,   0,0.0,0.0,0.0,0.0,   0,0.0,Ezeiza,Bs.As. G.B.A. Sur,Canning,N,-58.5104020803618,-34.8921438070133,2022,15049.196168406
882,136932,10687,2021-10-01,Departamento,50.0,42.0,1,1,2,0.0,0,5 años,0,No,0,No,0,0,0,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,Ezeiza,Bs.As. G.B.A. Sur,Ezeiza,U,-58.5340019962949,-34.866602038341,2021,7433.97612834109
923,142067,16957,2021-01-01,Departamento,70.0,70.0,2,2,3,0.0,No,0,No,Sí,No,No,No,Sí,No,No,No,No,No,No,No,No,No,No,No,1,0.0,No,0.0,0.0,0.0,0.0,No,0.0,Ezeiza,Bs.As. G.B.A. Sur,Ezeiza,U,-58.4918221735452,-34.8328638797686,2021,5698.19444551079
421,62712,8379,2022-09-01,Departamento,55.0,55.0,1,1,2,,0.0,0.0,,1.0,,0.0,0.0,0.0,0.0,1.0,,,0.0,,,,,1.0,1.0,1,,,,,,0.0,,,Ezeiza,Bs.As. G.B.A. Sur,Canning,N,-58.5451751599596,-34.8790836230309,2022,8540.57566525422
808,126408,11686,2022-03-01,Departamento,120.0,90.0,2,2,3,0.0,No,0 años,0,Sí,0,No,Sí,No,Sí,Sí,0,0,No,0,0,0,0,No,Sí,1,0.0,0,0.0,0.0,0.0,0.0,0,0.0,Ezeiza,Bs.As. G.B.A. Sur,Canning,N,-58.5076541415815,-34.86152170649,2022,20692.6447315583
168,22101,12343,2022-08-01,Departamento,70.0,55.0,1,1,2,,0.0,4.0,,0.0,,0.0,0.0,0.0,0.0,1.0,,,0.0,,,,,0.0,1.0,1,,,,,,0.0,,,Ezeiza,Bs.As. G.B.A. Sur,Canning,U,-58.5097755397029,-34.8578887595843,2022,12000.4285637701
443,65634,13329,2021-08-01,Departamento,89.0,79.0,2,2,3,0.0,No,4 años,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,1,0.0,No,0.0,0.0,0.0,0.0,No,0.0,Ezeiza,Bs.As. G.B.A. Sur,Canning,U,-58.5118637674816,-34.8524528761814,2021,7963.46107832902
701,108441,10042,2022-03-01,Departamento,71.0,0.0,1,1,2,0.0,No,0 años,0,Sí,0,No,No,No,Sí,Sí,0,0,Sí,0,0,0,0,No,Sí,1,0.0,0,0.0,0.0,0.0,0.0,0,0.0,Ezeiza,Bs.As. G.B.A. Sur,Canning,N,-58.5056311675011,-34.8705633283677,2022,15989.7709289314
876,135404,12995,2022-09-01,Departamento,80.0,80.0,2,1,3,,0.0,10.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,1.0,1,,0.0,,,,1.0,0.0,,Ezeiza,Bs.As. G.B.A. Sur,Ezeiza,U,-58.5228322434086,-34.8541193139638,2022,11168.4451007171
1737,268241,12344,2022-10-01,Departamento,57.0,57.0,1,1,2,,0.0,10.0,,1.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,1,,,,,,0.0,,,Ezeiza,Bs.As. G.B.A. Sur,Canning,U,-58.5075883350928,-34.8579158988347,2022,11124.5648728271
467,69306,5104,2022-08-01,Departamento,111.0,85.0,2,2,3,,,,,,,,1.0,,,,,,,,,,,,,1,,,,,,1.0,,,Ezeiza,Bs.As. G.B.A. Sur,Canning,U,-58.5126893563434,-34.8975252616674,2022,31870.9056275012
803,124539,6751,2022-11-01,Departamento,55.0,50.0,1,1,2,,0.0,5.0,,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,1.0,1.0,1,,0.0,,,,1.0,0.0,,Ezeiza,Bs.As. G.B.A. Sur,Canning,U,-58.5081480630058,-34.8885651921509,2022,12961.5733070832
1767,272962,6092,2022-12-01,Departamento,62.0,45.0,1,2,2,,,,,,,1.0,,,1.0,1.0,,,,,,,1.0,1.0,1.0,1,,,,,,1.0,,,Ezeiza,Bs.As. G.B.A. Sur,Canning,U,-58.5104020803618,-34.8921438070133,2022,12332.6101882373
783,120641,12343,2021-09-01,Departamento,40.0,40.0,1,1,2,0.0,No,0,No,No,No,No,No,Sí,No,Sí,No,No,No,Sí,No,No,No,No,Sí,0,0.0,No,0.0,0.0,0.0,0.0,No,0.0,Ezeiza,Bs.As. G.B.A. Sur,Canning,U,-58.5097755397029,-34.8578887595843,2021,8896.3786202102
935,143329,12670,2022-10-01,Departamento,50.0,60.0,1,1,2,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,Ezeiza,Bs.As. G.B.A. Sur,Canning,U,-58.5141168982234,-34.8560314638975,2022,9517.68328008538
959,147278,12667,2021-04-01,Departamento,54.0,50.0,1,1,2,0.0,No,2 años,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0.0,Ezeiza,Bs.As. G.B.A. Sur,Ezeiza,U,-58.5206783338055,-34.8559495798004,2021,7702.39321891563
1374,209310,12667,2022-12-01,Departamento,40.0,35.0,0,1,1,,0.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,,0.0,,,,0.0,0.0,,Ezeiza,Bs.As. G.B.A. Sur,Ezeiza,U,-58.5206783338055,-34.8559495798004,2022,5605.73190374422
1321,201773,6751,2022-05-01,Departamento,60.0,43.0,1,1,2,,0,,,1,0,1,0,0,0,1,0,0,0,,0,,0,1,1,1,,0,,,,1.0,0,,Ezeiza,Bs.As. G.B.A. Sur,Canning,U,-58.5081480630058,-34.8885651921509,2022,15196.9783398136
1207,182328,10371,2021-09-01,Departamento,77.0,55.0,1,2,2,0.0,No,0 años,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,0.0,No,0.0,0.0,0.0,0.0,No,0.0,Ezeiza,Bs.As. G.B.A. Sur,Canning,N,-58.5055982958959,-34.868760425827,2021,13224.3465976098
483,71638,12665,2022-12-01,Departamento,40.0,40.0,0,1,1,,0.0,5.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Ezeiza,Bs.As. G.B.A. Sur,,U,-58.525052609465,-34.8558947938316,2022,4484.58552299537
804,124754,3458,2021-09-01,Departamento,86.0,56.0,1,2,2,0.0,No,0,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,1,0.0,Sí,0.0,0.0,0.0,0.0,Sí,0.0,Ezeiza,Bs.As. G.B.A. Sur,Canning,U,-58.5150431820408,-34.9065124296057,2021,54188.3995655156
265,39576,12344,2022-09-01,Departamento,80.0,65.0,2,1,3,,0.0,,,1.0,,,,,1.0,,,,,,,,,1.0,1.0,1,,,,,,1.0,,,Ezeiza,Bs.As. G.B.A. Sur,Canning,U,-58.5075883350928,-34.8579158988347,2022,17081.1513305084
1117,171397,12998,2022-03-01,Departamento,60.0,60.0,2,1,3,0.0,No,30 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,Ezeiza,Bs.As. G.B.A. Sur,,U,-58.5162709596948,-34.8542013105343,2022,5643.44856315226
191,24542,3458,2022-03-01,Departamento,100.0,100.0,3,3,4,0.0,Sí,0 años,0,Sí,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,2,0.0,0,0.0,0.0,0.0,0.0,0,0.0,Ezeiza,Bs.As. G.B.A. Sur,,N,-58.5150431820408,-34.9065124296057,2022,111552.16659831
1255,189570,10372,2022-06-01,Departamento,70.0,50.0,1,1,2,,0,0,,1,,0,0,0,0,0,,,0,,,,,0,0,0,,,,,,0.0,,,Ezeiza,Bs.As. G.B.A. Sur,Canning,N,-58.5034107992417,-34.8687874972725,2022,16035.6424378408
1021,157208,6751,2022-07-01,Departamento,60.0,60.0,1,1,2,,0,0,,1,,1,0,0,1,1,,,0,,,,,0,1,0,,,,,,0.0,,,Ezeiza,Bs.As. G.B.A. Sur,Canning,N,-58.5081480630058,-34.8885651921509,2022,12691.1509048137
670,103218,9045,2021-02-01,Departamento,375.0,375.0,1,1,1,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,0.0,No,0.0,0.0,0.0,0.0,No,0.0,Ezeiza,Bs.As. G.B.A. Sur,Canning,U,-58.5276065139375,-34.8756990820389,2021,25361.9765646084
329,48850,4115,2022-07-01,Departamento,90.0,80.0,3,3,4,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,Ezeiza,Bs.As. G.B.A. Sur,Canning,S,-58.5171653318069,-34.9028793583063,2022,62943.8425547985
83,11407,12665,2022-09-01,Departamento,62.0,62.0,2,1,3,,0.0,2.0,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,1.0,0.0,1.0,0,,0.0,,,,1.0,1.0,,Ezeiza,Bs.As. G.B.A. Sur,Canning,U,-58.525052609465,-34.8558947938316,2022,10511.4777418513
898,139493,14975,2022-11-01,Departamento,25.0,25.0,0,1,1,,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,,0.0,,,,0.0,0.0,,Ezeiza,Bs.As. G.B.A. Sur,Ezeiza,U,-58.5095120492421,-34.843465520936,2022,3534.97453829541
505,75197,9055,2022-07-01,Departamento,50.0,50.0,1,1,2,,0,,,0,0,1,0,0,1,0,0,0,0,,0,,0,1,1,1,,0,,,,1.0,0,,Ezeiza,Bs.As. G.B.A. Sur,Canning,U,-58.5057297998349,-34.8759720326132,2022,19409.9955014797
188,24331,9708,2021-04-01,Departamento,65.0,65.0,2,1,3,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0.0,Ezeiza,Bs.As. G.B.A. Sur,Ezeiza,U,-58.5166019585919,-34.8722302649839,2021,7002.17565355967
1266,192645,12014,2022-08-01,Departamento,135.0,110.0,3,3,4,,,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,,1.0,2,,,,,,1.0,,,Ezeiza,Bs.As. G.B.A. Sur,Canning,U,-58.5098084891757,-34.8596916618831,2022,35854.7688309388
526,78512,3458,2022-09-01,Departamento,102.0,69.0,2,2,3,,0.0,5.0,,1.0,,0.0,0.0,1.0,1.0,0.0,,,0.0,,,,,0.0,0.0,1,,,,,,0.0,,,Ezeiza,Bs.As. G.B.A. Sur,Canning,U,-58.5150431820408,-34.9065124296057,2022,47433.6145860684
955,146757,6422,2021-04-01,Departamento,49.0,40.0,1,1,2,0.0,No,0 años,0,Sí,0,Sí,No,No,Sí,Sí,0,0,No,0,0,0,0,Sí,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,Ezeiza,Bs.As. G.B.A. Sur,Canning,N,-58.5081810145018,-34.890368086692,2021,13724.2642809769
1025,157583,10037,2022-09-01,Departamento,40.0,40.0,0,1,1,,,5.0,,1.0,,,,,,,,,,,,,,,,0,,,,,,,,,Ezeiza,Bs.As. G.B.A. Sur,José María Ezeiza,U,-58.5165688454721,-34.8704273720726,2022,3613.3204737614
38,5510,12667,2021-08-01,Departamento,54.0,50.0,1,1,2,0.0,No,2 años,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0.0,Ezeiza,Bs.As. G.B.A. Sur,Ezeiza,U,-58.5206783338055,-34.8559495798004,2021,7465.74476093346
311,46396,13988,2022-12-01,Departamento,120.0,70.0,1,1,2,,0.0,10.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,1,,0.0,,,,0.0,0.0,,Ezeiza,Bs.As. G.B.A. Sur,Ezeiza,U,-58.5096108362266,-34.8488742396493,2022,6166.30509411864
1585,244460,7055,2021-05-01,Departamento,47.0,42.0,1,1,2,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0.0,Ezeiza,Bs.As. G.B.A. Sur,Tristán Suárez,U,-58.5628134294057,-34.8860712840255,2021,4067.09137597343
255,36865,8726,2022-08-01,Departamento,40.0,40.0,0,1,1,,0.0,6.0,,1.0,,0.0,0.0,0.0,1.0,1.0,,,0.0,,,,,0.0,1.0,1,,,,,,0.0,,,Ezeiza,Bs.As. G.B.A. Sur,Canning,U,-58.5057626831198,-34.8777749329029,2022,8372.39202123499
1521,233191,10355,2021-01-01,Departamento,25.0,25.0,1,1,1,0.0,No,7 años,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0.0,Ezeiza,Bs.As. G.B.A. Sur,La Unión,U,-58.5405978424615,-34.8683219334407,2021,3007.38040179736
1630,251472,12670,2022-09-01,Departamento,50.0,60.0,1,1,2,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,Ezeiza,Bs.As. G.B.A. Sur,Canning,U,-58.5141168982234,-34.8560314638975,2022,10117.2973265319
721,110389,10699,2021-08-01,Departamento,45.0,45.0,1,1,2,0.0,No,0 años,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,0.0,No,0.0,0.0,0.0,0.0,No,0.0,Ezeiza,Bs.As. G.B.A. Sur,Canning,N,-58.5077528732339,-34.8669304137525,2021,8212.31923702681
1655,256156,12667,2021-05-01,Departamento,63.0,60.0,2,1,3,0.0,No,2 años,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0.0,Ezeiza,Bs.As. G.B.A. Sur,Ezeiza,U,-58.5206783338055,-34.8559495798004,2021,9761.01930233623
19,2173,9055,2022-08-01,Departamento,50.0,50.0,1,1,2,,0.0,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,1.0,1,,0.0,,,,1.0,0.0,,Ezeiza,Bs.As. G.B.A. Sur,Canning,U,-58.5057297998349,-34.8759720326132,2022,18140.1827126758
416,62294,6751,2022-12-01,Departamento,60.0,60.0,2,2,3,,0.0,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,1.0,1.0,1,,0.0,,,,1.0,0.0,,Ezeiza,Bs.As. G.B.A. Sur,Canning,U,-58.5081480630058,-34.8885651921509,2022,14574.902949735
187,24126,11683,2022-11-01,Departamento,85.0,65.0,2,2,3,,0.0,,,,,,,,,,,,,,,,,,0.0,1,,,,,,0.0,,,Ezeiza,Bs.As. G.B.A. Sur,Canning,U,-58.5142160327778,-34.8614401599092,2022,4217378.31873157
53,7919,10686,2022-04-01,Departamento,67.0,67.0,2,1,3,0.0,No,0 años,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0.0,Ezeiza,Bs.As. G.B.A. Sur,Ezeiza,N,-58.5361894039862,-34.8665744180822,2022,5678.94194997908
648,98905,12674,2021-01-01,Departamento,55.0,55.0,2,1,3,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,0.0,No,0.0,0.0,0.0,0.0,No,0.0,Ezeiza,Bs.As. G.B.A. Sur,Canning,U,-58.5053682763851,-34.8561400922883,2021,5065.06172934292
696,107477,12344,2022-10-01,Departamento,53.0,45.0,1,1,2,,1.0,4.0,,1.0,,0.0,1.0,0.0,1.0,1.0,,,0.0,,,,,0.0,1.0,1,,,,,,1.0,,,Ezeiza,Bs.As. G.B.A. Sur,Canning,U,-58.5075883350928,-34.8579158988347,2022,11742.5962546508
450,66466,5104,2022-09-01,Departamento,111.0,85.0,2,2,3,,,,,,,,1.0,,,,,,,,,,,,,1,,,,,,1.0,,,Ezeiza,Bs.As. G.B.A. Sur,Canning,U,-58.5126893563434,-34.8975252616674,2022,29189.9166683498
258,37234,10042,2022-02-01,Departamento,75.0,60.0,1,1,2,0.0,No,0 años,0,Sí,0,No,No,No,Sí,No,0,0,No,0,0,0,0,No,Sí,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,Ezeiza,Bs.As. G.B.A. Sur,Canning,N,-58.5056311675011,-34.8705633283677,2022,12043.1192322717
810,127016,12017,2021-01-01,Departamento,45.0,40.0,1,1,2,0.0,No,0 años,0,Sí,0,Sí,Sí,No,Sí,No,0,0,No,0,0,0,0,No,Sí,1,0.0,0,0.0,0.0,0.0,0.0,0,0.0,Ezeiza,Bs.As. G.B.A. Sur,Canning,N,-58.5032467235141,-34.8597729671036,2021,12061.1782429978
530,78912,5764,2022-11-01,Departamento,90.0,90.0,2,2,3,,0.0,0.0,,1.0,,0.0,1.0,0.0,0.0,1.0,,,0.0,,,,,0.0,1.0,1,,,,,,0.0,,,Ezeiza,Bs.As. G.B.A. Sur,Canning,N,-58.5082469262739,-34.8939738740855,2022,17674.8726914771
1628,251104,12343,2022-10-01,Departamento,58.0,58.0,2,1,3,,,,,1.0,,,,,,,,,,,,,,,1.0,1,,,,,,,,,Ezeiza,Bs.As. G.B.A. Sur,Canning,U,-58.5097755397029,-34.8578887595843,2022,13596.690400122
789,122198,3789,2022-11-01,Departamento,70.0,55.0,1,1,2,,,,,,1.0,,,,1.0,,1.0,,,,,,1.0,1.0,,1,,,,,,1.0,1.0,,Ezeiza,Bs.As. G.B.A. Sur,Canning,U,-58.5106331777659,-34.9047640364136,2022,31630.3373904868
1337,203391,11684,2022-07-01,Departamento,77.0,55.0,1,2,2,,0,,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,1,,0,,,,0.0,0,,Ezeiza,Bs.As. G.B.A. Sur,Canning,U,-58.5120287386419,-34.8614673814255,2022,11496.6896431841
375,56553,6092,2022-07-01,Departamento,55.0,42.0,1,1,2,,0,0,,1,,1,1,0,1,0,,,1,,,,,0,1,1,,,,,,0.0,,,Ezeiza,Bs.As. G.B.A. Sur,Canning,N,-58.5104020803618,-34.8921438070133,2022,14930.765770369
1786,275608,12344,2022-03-01,Departamento,80.0,65.0,2,1,3,0.0,No,0,0,Sí,0,0,0,0,Sí,0,0,0,0,0,0,0,0,Sí,Sí,1,0.0,0,0.0,0.0,0.0,0.0,0,0.0,Ezeiza,Bs.As. G.B.A. Sur,Canning,U,-58.5075883350928,-34.8579158988347,2022,15989.7709289314
1711,264495,11683,2022-06-01,Departamento,85.0,65.0,2,2,3,,0,,,,,,,,,,,,,,,,,,0,1,,,,,,0.0,,,Ezeiza,Bs.As. G.B.A. Sur,Canning,U,-58.5142160327778,-34.8614401599092,2022,9621.38546270448
752,115831,8398,2022-03-01,Departamento,65.0,65.0,2,1,3,0.0,0,0 años,0,Sí,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,Ezeiza,Bs.As. G.B.A. Sur,Canning,N,-58.5036077863142,-34.8796049149089,2022,11286.8971263045
1397,213508,10687,2021-06-01,Departamento,50.0,42.0,1,1,2,0.0,0,6 años,0,No,0,No,0,0,0,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,Ezeiza,Bs.As. G.B.A. Sur,Ezeiza,U,-58.5340019962949,-34.866602038341,2021,8407.42403349713
384,57641,10372,2022-09-01,Departamento,60.0,60.0,1,1,2,,1.0,10.0,,1.0,,1.0,1.0,0.0,0.0,1.0,,,0.0,,,,,0.0,0.0,1,,,,,,0.0,,,Ezeiza,Bs.As. G.B.A. Sur,Canning,U,-58.5034107992417,-34.8687874972725,2022,40136.135418981
43,6097,6751,2022-03-01,Departamento,55.0,55.0,1,2,2,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,0.0,No,0.0,0.0,0.0,0.0,No,0.0,Ezeiza,Bs.As. G.B.A. Sur,Canning,U,-58.5081480630058,-34.8885651921509,2022,11286.8971263045
1430,217629,3458,2021-08-01,Departamento,55.0,0.0,1,1,2,0.0,No,0 años,0,Sí,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,Ezeiza,Bs.As. G.B.A. Sur,,N,-58.5150431820408,-34.9065124296057,2021,78783.9683499233
1116,171252,10043,2022-10-01,Departamento,60.0,45.0,2,1,3,,0.0,2.0,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,,1.0,0.0,1.0,0,,0.0,,,,1.0,0.0,,Ezeiza,Bs.As. G.B.A. Sur,Canning,U,-58.5034436231314,-34.8705904016186,2022,13596.690400122
344,51637,6749,2022-11-01,Departamento,60.0,60.0,2,1,3,,0.0,0.0,,1.0,,0.0,0.0,0.0,1.0,0.0,,,0.0,,,,,0.0,0.0,1,,,,,,0.0,,,Ezeiza,Bs.As. G.B.A. Sur,Canning,N,-58.5125240918949,-34.8885108127209,2022,14139.8981531816
710,109217,7739,2022-11-01,Departamento,60.0,50.0,1,1,2,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,Ezeiza,Bs.As. G.B.A. Sur,Canning,S,-58.5058613504987,-34.8831836303954,2022,9426.59876878776
