,Unnamed: 0,id_grid,MesListing,TIPOPROPIEDAD,STotalM2,SConstrM2,Dormitorios,Banos,Ambientes,SitioOrigen,Amoblado,Antiguedad,Cisterna,AccesoInternet,BusinessCenter,Gimnasio,Laundry,Calefaccion,SalonDeUsosMul,AireAC,Recepcion,Estacionamiento,Jacuzzi,AreaJuegosInfantiles,Chimenea,Ascensor,SalonFiestas,Seguridad,Pileta,Cocheras,PistaJogging,EstacionamientoVisitas,Lobby,LocalesComerciales,SistContraIncendios,AreaParrillas,CanchaTennis,AreaCine,ITE_ADD_CITY_NAME,ITE_ADD_STATE_NAME,ITE_ADD_NEIGHBORHOOD_NAME,ITE_TIPO_PROD,LONGITUDE,LATITUDE,year,COMUNA,precio_pesos_constantes
719,19152,56124,2022-10-01,Departamento,40.0,36.0,1,1,2,,0.0,50.0,,1.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Caballito,U,-58.4530768597277,-34.6187325694944,2022,COMUNA 6,7416.37658188471
8117,215472,57122,2021-10-01,Departamento,35.0,33.0,1,1,1,0.0,No,4 años,No,Sí,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4289933412318,-34.6136069095929,2021,COMUNA 6,6504.72911229846
4693,125705,55465,2022-08-01,Departamento,48.0,48.0,1,1,2,,,45.0,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Caballito,U,-58.4553207842894,-34.6223126016043,2022,COMUNA 6,7535.15281911149
6480,171969,55150,2021-08-01,Departamento,0.0,33.0,0,1,1,0.0,No,6 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4248165282171,-34.624476183545,2021,COMUNA 6,7216.88660223568
8487,225561,56135,2021-10-01,Departamento,50.0,46.0,1,1,2,0.0,No,25 años,No,Sí,No,No,No,Sí,No,Sí,Sí,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4290860632267,-34.6190160283134,2021,COMUNA 6,3530184.96007713
5372,142251,57780,2022-04-01,Departamento,58.0,55.0,2,1,3,0.0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,0,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Capital Federal,Capital Federal,Caballito,U,-58.4289315402955,-34.6100008276556,2022,COMUNA 6,10470.5492202739
2350,62711,58755,2021-09-01,Departamento,82.0,74.0,2,2,3,0.0,No,35 años,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4550060974686,-34.6042824045449,2021,COMUNA 6,12022.1332705543
2355,62769,58432,2021-07-01,Departamento,110.0,100.0,3,2,4,0.0,0,0 años,0,No,0,No,0,0,0,Sí,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,N,-58.4419537018059,-34.606240786343,2021,COMUNA 6,20406.3690144877
1417,38945,53495,2022-02-01,Departamento,42.0,42.0,1,1,2,0.0,No,44 años,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4467843457286,-34.6332345260481,2022,COMUNA 6,8430.18346259019
5550,147362,58108,2021-07-01,Departamento,39.0,31.0,0,1,1,0.0,No,0 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,N,-58.431081356517,-34.6081722220079,2021,COMUNA 6,7652.38838043289
3130,83835,55138,2022-01-01,Departamento,120.0,100.0,3,2,4,0.0,No,40 años,0,Sí,0,0,Sí,Sí,0,0,0,0,0,0,0,Sí,0,0,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4509900530553,-34.6241675953553,2022,COMUNA 6,16812.1944508699
5434,143796,55798,2022-07-01,Departamento,30.0,30.0,1,1,2,,0,40,,,0,0,0,,0,,0,0,0,,,,0,,0,0,,0,,,,0.0,0,,Capital Federal,Capital Federal,Caballito,U,-58.446565238421,-34.6206133688353,2022,COMUNA 6,6270.92162355499
9166,243785,56136,2022-03-01,Departamento,60.0,55.0,2,1,3,0.0,No,12 años,0,No,0,No,Sí,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4269050651666,-34.6190415634459,2022,COMUNA 6,14108.6214078807
5027,133500,55472,2021-12-01,Departamento,56.0,53.0,1,1,2,0.0,No,12 años,0,No,0,No,No,No,Sí,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4400533120447,-34.6224938272095,2021,COMUNA 6,12009.1606471324
8294,220248,57122,2021-04-01,Departamento,45.0,45.0,1,1,2,0.0,0,30 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4289933412318,-34.6136069095929,2021,COMUNA 6,7562.34970584444
6139,163222,55149,2021-04-01,Departamento,50.0,47.0,1,2,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,S,-58.4269976704479,-34.6244506822698,2021,COMUNA 6,9522.95888884115
6303,167228,55469,2022-11-01,Departamento,47.0,44.0,1,1,2,,,37.0,,,,,,,,,,,,,,,,,,0,,,,,,0.0,,,Capital Federal,Capital Federal,Caballito,U,-58.4465965311237,-34.6224163929705,2022,COMUNA 6,10604.9236148862
10301,273659,57779,2021-08-01,Departamento,31.0,29.0,0,1,1,0.0,0,6 años,0,0,0,0,0,0,0,Sí,0,0,0,0,0,0,0,0,Sí,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4311122999809,-34.6099752621028,2021,COMUNA 6,7963.46107832902
884,23720,56132,2021-07-01,Departamento,61.0,58.0,2,1,3,0.0,No,40 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4356290409139,-34.6189391890623,2021,COMUNA 6,14029.3786974603
1867,50130,58101,2022-11-01,Departamento,38.0,38.0,1,1,2,,0.0,50.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Caballito,U,-58.4463462673219,-34.607992184246,2022,COMUNA 6,6480.78665354159
648,17484,56124,2022-09-01,Departamento,46.0,46.0,1,1,2,,0.0,30.0,,1.0,,0.0,1.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Caballito,U,-58.4530768597277,-34.6187325694944,2022,COMUNA 6,9854.51038298563
8793,234280,58763,2021-06-01,Departamento,58.0,58.0,2,1,2,0.0,0,35 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4375613164039,-34.6044892251553,2021,COMUNA 6,9721.08403873105
9664,256939,55134,2021-05-01,Departamento,75.0,70.0,2,2,3,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.459714472456,-34.6240634851902,2021,COMUNA 6,12201.2741279203
4270,113825,54489,2022-11-01,Departamento,63.0,58.0,2,2,3,,0.0,2.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,1,,,,,,0.0,,,Capital Federal,Capital Federal,Caballito,U,-58.4314218858563,-34.6280056323533,2022,COMUNA 6,10604.9236148862
7883,209514,55140,2021-11-01,Departamento,30.0,30.0,0,1,1,0.0,No,30 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4466278266064,-34.6242194165469,2021,COMUNA 6,6346.07718344936
5890,156729,55477,2021-07-01,Departamento,45.0,45.0,1,1,2,0.0,No,30 años,No,No,No,No,No,No,No,No,No,No,Sí,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4291478916198,-34.62262210467,2021,COMUNA 6,8672.70683115727
3706,98850,58113,2022-01-01,Departamento,32.0,32.0,1,1,2,0.0,No,40 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4201777662517,-34.6082996516151,2022,COMUNA 6,6724.87778034797
46,1280,56450,2021-07-01,Departamento,37.0,34.0,0,1,1,0.0,No,2 años,0,Sí,0,No,No,No,No,No,0,0,No,0,0,0,0,No,Sí,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4595881758959,-34.6168514292611,2021,COMUNA 6,7142.22915507069
3157,84415,57116,2022-11-01,Departamento,89.0,76.0,3,2,4,,0.0,0.0,,1.0,,1.0,1.0,1.0,1.0,0.0,,,0.0,,,,,1.0,1.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Caballito,N,-58.4420784234511,-34.6134529112317,2022,COMUNA 6,28326.724374147
9002,239686,55140,2021-04-01,Departamento,68.0,65.0,2,1,3,0.0,No,35 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4466278266064,-34.6242194165469,2021,COMUNA 6,12603.9161764074
563,15427,57448,2022-07-01,Departamento,45.0,40.0,1,1,2,,0,5,,0,,0,0,0,0,1,,,0,,,,,0,1,0,,,,,,0.0,,,Capital Federal,Capital Federal,Caballito,U,-58.4355048515473,-34.6117270502169,2022,COMUNA 6,12691.1509048137
2669,71126,55143,2022-07-01,Departamento,80.0,60.0,2,1,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Caballito,N,-58.4400844660918,-34.6242968559673,2022,COMUNA 6,12989.766220221
1174,31984,55149,2021-09-01,Departamento,50.0,45.0,1,1,2,0.0,No,30 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4269976704479,-34.6244506822698,2021,COMUNA 6,7934.60795856586
6353,168570,57773,2022-10-01,Departamento,45.0,42.0,1,1,2,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,,0.0,,,,0.0,0.0,,Capital Federal,Capital Federal,Caballito,S,-58.444196800217,-34.6098210505789,2022,COMUNA 6,9888.50210917961
5454,144646,57446,2021-04-01,Departamento,37.0,34.0,1,1,2,0.0,Sí,6 años,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4398664458702,-34.611675642935,2021,COMUNA 6,8402.6107842716
3180,85198,54479,2022-11-01,Departamento,60.0,52.0,1,1,2,,,7.0,,1.0,,,1.0,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Caballito,U,-58.4532340443099,-34.6277476613531,2022,COMUNA 6,7659.11149964006
1022,27894,58104,2021-10-01,Departamento,38.0,38.0,1,1,2,0.0,No,40 años,0,No,0,No,Sí,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.439804179276,-34.6080695770428,2021,COMUNA 6,7898.59963636241
10344,274657,56793,2021-08-01,Departamento,52.0,52.0,2,1,3,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4290242458178,-34.6154099497245,2021,COMUNA 6,8710.03555442237
5834,155302,54815,2022-12-01,Departamento,36.0,34.0,1,1,2,,,5.0,,,,,,,,1.0,,,,,,,,,,0,,,,,,0.0,,,Capital Federal,Capital Federal,Caballito,U,-58.4379344500442,-34.6261256210633,2022,COMUNA 6,12332.6101882373
4411,117640,56129,2021-09-01,Departamento,43.0,40.0,1,1,2,0.0,No,20 años,No,Sí,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4421719937736,-34.6188619990341,2021,COMUNA 6,6972.83729692151
879,23632,57118,2021-06-01,Departamento,72.0,65.0,2,1,3,0.0,0,40 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4377167404151,-34.6135043998882,2021,COMUNA 6,12873.8680512925
525,14353,54812,2022-01-01,Departamento,57.0,48.0,1,1,2,0.0,No,0 años,0,Sí,0,No,No,Sí,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,N,-58.4444779603234,-34.626048293417,2022,COMUNA 6,11558.3836849731
2455,65007,55143,2021-05-01,Departamento,44.0,42.0,1,1,2,0.0,No,20 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,Sí,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4400844660918,-34.6242968559673,2021,COMUNA 6,8134.18275194686
10305,273719,55801,2021-06-01,Departamento,70.0,63.0,2,1,3,0.0,0,42 años,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.440022160765,-34.6206907978932,2021,COMUNA 6,14450.2600575732
10149,269740,54152,2022-04-01,Departamento,59.0,59.0,2,2,3,0.0,No,15 años,   0,No,   0,No,Sí,No,No,Sí,   0,   0,No,   0,   0,   0,   0,No,No,0,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Capital Federal,Capital Federal,Caballito,U,-58.448902985813,-34.6296025876218,2022,COMUNA 6,15084.6895546319
9721,258516,55799,2022-06-01,Departamento,24.0,24.0,1,1,2,,,50,,,,,,,,,,,,,,,,,,0,,,,,,0.0,,,Capital Federal,Capital Federal,Caballito,U,-58.4443842153099,-34.6206392174985,2022,COMUNA 6,5612.47485324428
786,21387,54157,2022-05-01,Departamento,55.0,55.0,1,2,2,,0,4,,0,,0,1,0,0,1,,,0,,,,,0,0,1,,,,,,0.0,,,Capital Federal,Capital Federal,Caballito,U,-58.4379966776655,-34.6297316792303,2022,COMUNA 6,11819.8720420773
7514,199771,58426,2021-11-01,Departamento,45.0,41.0,1,1,2,0.0,0,5 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4550375535722,-34.606085426766,2021,COMUNA 6,9065.8245477848
8442,224421,56789,2021-08-01,Departamento,38.0,38.0,1,1,2,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4377478335025,-34.6153074331598,2021,COMUNA 6,7465.74476093346
7228,192235,55139,2022-01-01,Departamento,0.0,37.0,1,1,2,0.0,No,40 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4488089412231,-34.6241935254421,2022,COMUNA 6,6935.03021098384
9421,250182,54486,2021-04-01,Departamento,23.0,23.0,0,1,1,0.0,No,2 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4379655624728,-34.6279286504261,2021,COMUNA 6,7002.17565355967
2301,61507,58102,2022-07-01,Departamento,126.0,115.0,3,2,5,,,71,,,,,,,,,,,,,,,,,,0,,,,,,0.0,,,Capital Federal,Capital Federal,Caballito,U,-58.4441655740791,-34.6080180208039,2022,COMUNA 6,17916.9189244428
203,5626,59081,2021-05-01,Departamento,35.0,31.0,1,1,2,0.0,No,9 años,No,No,No,No,No,No,No,Sí,No,No,No,No,No,Sí,No,No,Sí,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4615162497747,-34.6024011865421,2021,COMUNA 6,8079.95486693388
8692,231197,56130,2021-10-01,Departamento,170.0,150.0,4,2,5,0.0,No,45 años,No,No,No,No,No,Sí,No,Sí,No,No,No,No,No,Sí,No,Sí,No,2,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4399910122526,-34.6188877680185,2021,COMUNA 6,27877.4104812791
3510,93658,55804,2022-12-01,Departamento,98.0,98.0,3,2,4,,0.0,40.0,,,,0.0,1.0,1.0,0.0,,,0.0,0.0,,0.0,,0.0,,0.0,1,,0.0,,,,0.0,,,Capital Federal,Capital Federal,Caballito,U,-58.4334790582042,-34.6207678761536,2022,COMUNA 6,16817.1957112326
9453,250895,56462,2021-09-01,Departamento,37.0,34.0,1,1,2,0.0,No,5 años,0,No,0,No,Sí,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4334170467592,-34.6171618055311,2021,COMUNA 6,9617.70661644347
9820,261248,58765,2022-12-01,Departamento,54.0,52.0,2,1,3,,0.0,65.0,,0.0,,0.0,1.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Caballito,U,-58.4332000934454,-34.6045405407689,2022,COMUNA 6,10650.890617114
9709,258130,54151,2022-08-01,Departamento,36.0,36.0,0,1,1,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,1.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Caballito,N,-58.4510842391038,-34.6295766523297,2022,COMUNA 6,7535.15281911149
7207,191642,61079,2022-03-01,Departamento,49.0,49.0,2,1,3,0.0,No,30 años,No,No,No,No,No,No,No,Sí,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4089999786816,-34.5921985683488,2022,COMUNA 6,11098.7821741994
572,15561,57448,2021-06-01,Departamento,57.0,48.0,2,1,3,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,S,-58.4355048515473,-34.6117270502169,2021,COMUNA 6,11822.9400471053
9722,258562,58437,2022-07-01,Departamento,41.0,37.0,1,1,2,,0,3,,0,,0,0,0,0,1,,,0,,,,,0,0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Caballito,U,-58.4310504158019,-34.606369181355,2022,COMUNA 6,10451.5360392583
4863,129534,56792,2022-11-01,Departamento,165.0,148.0,3,2,4,,,42.0,,,,,1.0,,,1.0,,,,,,,,,,1,,,,,,0.0,,,Capital Federal,Capital Federal,Caballito,U,-58.4312051468678,-34.6153843790387,2022,COMUNA 6,21209.8472297725
149,4210,56129,2021-07-01,Departamento,32.0,32.0,1,1,1,0.0,0,41 años,0,0,0,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4421719937736,-34.6188619990341,2021,COMUNA 6,6376.9903170274
1679,45679,55142,2021-09-01,Departamento,42.0,42.0,1,1,2,0.0,No,40 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4422655890366,-34.6242710818097,2021,COMUNA 6,9257.04261832684
991,26994,55803,2022-08-01,Departamento,80.0,70.0,3,1,4,,0.0,40.0,,1.0,,0.0,1.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Caballito,U,-58.4356600951514,-34.6207422223779,2022,COMUNA 6,10465.4900265437
6647,176331,55474,2021-01-01,Departamento,65.0,65.0,2,2,3,0.0,No,50 años,No,No,No,No,No,Sí,No,Sí,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4356911521478,-34.6225452551352,2021,COMUNA 6,10763.2561748537
8913,237651,56134,2022-07-01,Departamento,48.0,48.0,2,1,3,,0,35,,,,,,1,,1,,,,,,,,,0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Caballito,U,-58.4312670585407,-34.6189904542052,2022,COMUNA 6,8211.92117370296
887,23762,55468,2021-05-01,Departamento,37.0,34.0,0,0,1,0.0,0,1 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4487775985956,-34.622390503598,2021,COMUNA 6,6236.20677649259
5895,156920,55806,2022-02-01,Departamento,70.0,60.0,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,S,-58.4291169760501,-34.6208190667708,2022,COMUNA 6,12444.5565400141
8811,234749,55799,2021-04-01,Departamento,41.0,35.0,0,1,1,0.0,No,48 años,No,No,No,No,No,Sí,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4443842153099,-34.6206392174985,2021,COMUNA 6,6722.08862741728
9307,247345,55476,2021-02-01,Departamento,42.0,42.0,1,1,2,0.0,No,40 años,No,No,No,No,No,Sí,No,Sí,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4313289812146,-34.6225965271391,2021,COMUNA 6,8861.41349847763
4130,109903,56126,2021-06-01,Departamento,33.0,29.0,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,S,-58.448714921693,-34.6187844582332,2021,COMUNA 6,7619.22803035677
8061,213743,55471,2021-08-01,Departamento,66.0,61.0,2,1,3,0.0,No,45 años,0,No,0,No,Sí,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4422343878441,-34.6224680547764,2021,COMUNA 6,10452.0426653068
8123,215800,54486,2021-04-01,Departamento,78.0,0.0,2,1,3,0.0,No,20 años,0,No,0,No,No,No,Sí,No,0,0,No,0,0,0,0,No,Sí,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4379655624728,-34.6279286504261,2021,COMUNA 6,21006.526960679
6683,177147,56788,2022-04-01,Departamento,61.0,58.0,2,1,3,0.0,No,7 años,   0,No,   0,No,No,No,No,No,   0,   0,No,   0,   0,   0,   0,No,No,1,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Capital Federal,Capital Federal,Caballito,U,-58.4399287235284,-34.6152817065936,2022,COMUNA 6,20842.0905710252
7132,189361,57454,2022-05-01,Departamento,27.0,27.0,0,1,1,,1,40,,0,,0,0,0,0,0,,,0,,,,,0,0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Caballito,U,-58.4224200025291,-34.611880336902,2022,COMUNA 6,5909.93602103864
6204,165017,54809,2021-02-01,Departamento,45.0,45.0,2,1,3,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4510214456158,-34.6259706149056,2021,COMUNA 6,8708.63050712457
1290,35308,56123,2022-05-01,Departamento,37.0,37.0,1,1,2,,0,0,,0,,0,1,0,0,0,,,0,,,,,0,0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Caballito,N,-58.455257824559,-34.618706566664,2022,COMUNA 6,7091.92322524636
55,1520,56463,2021-02-01,Departamento,150.0,138.0,3,2,4,0.0,Sí,80 años,0,Sí,0,No,Sí,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4312361013292,-34.617187416901,2021,COMUNA 6,57447.8598248597
42,1231,57112,2021-04-01,Departamento,64.0,52.0,1,1,2,0.0,No,0 años,0,No,0,No,No,No,No,Sí,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,N,-58.4508017562444,-34.613349466317,2021,COMUNA 6,14004.3513071193
8025,212640,58426,2021-05-01,Departamento,35.0,35.0,1,1,2,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,S,-58.4550375535722,-34.606085426766,2021,COMUNA 6,7049.62505168727
5757,152986,56451,2021-07-01,Departamento,45.0,39.0,1,1,2,0.0,No,7 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4574072637922,-34.6168775082938,2021,COMUNA 6,10203.1845072438
1765,48202,55799,2021-12-01,Departamento,30.0,30.0,1,1,2,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4443842153099,-34.6206392174985,2021,COMUNA 6,6550.45126207221
8610,228952,54817,2022-09-01,Departamento,40.0,40.0,1,1,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Caballito,S,-58.4335720960323,-34.6261769779003,2022,COMUNA 6,6569.67358865709
1234,33470,54807,2021-02-01,Departamento,35.0,35.0,1,1,2,0.0,No,0,No,No,No,No,No,No,No,Sí,No,No,No,No,No,Sí,No,Sí,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4553837552068,-34.6259186343085,2021,COMUNA 6,6722.45161953476
